time,hr,freq_hz,duration
347445,79.61790883213402,1.3269651472022337,763.0
348198,78.87225636077473,1.3145376060129121,753.0
348958,78.76615940237569,1.3127693233729283,760.0
349719,75.83410512693914,1.2639017521156524,761.0
350510,74.57375616341162,1.2428959360568603,791.0
351314,70.44281364527053,1.1740468940878421,804.0
352165,68.90792863419351,1.1484654772365586,851.0
353035,71.87359011790679,1.1978931686317797,870.0
353869,69.65393568863873,1.1608989281439788,834.0
354730,71.05640924210309,1.1842734873683847,861.0
355574,73.80935339988564,1.230155889998094,844.0
356386,71.6648127131165,1.1944135452186084,812.0
357223,70.84102202736855,1.1806837004561426,837.0
358069,71.6728496662273,1.1945474944371215,846.0
358906,72.77056815816762,1.212842802636127,837.0
359730,70.6604055515095,1.1776734258584916,824.0
360579,70.76070606986869,1.1793451011644782,849.0
361426,71.81533452510882,1.196922242085147,847.0
362261,70.5357190524009,1.1755953175400151,835.0
363111,73.88755243057739,1.2314592071762898,850.0
363923,74.79404128514959,1.2465673547524931,812.0
364725,76.16350379449202,1.2693917299082003,802.0
365512,76.75763307445212,1.279293884574202,787.0
366293,76.54398248827667,1.2757330414712778,781.0
367076,76.6411595118975,1.277352658531625,783.0
367858,78.89234990594476,1.3148724984324125,782.0
368618,77.61797371952976,1.2936328953254959,760.0
369391,77.58961605190282,1.2931602675317138,773.0
370164,76.46171317800011,1.274361886300002,773.0
370948,74.78960056187904,1.246493342697984,784.0
371750,73.86433964383059,1.2310723273971764,802.0
372562,73.91355093479028,1.231892515579838,812.0
373373,74.50239110900466,1.241706518483411,811.0
374178,75.82074250596722,1.2636790417661203,805.0
374969,77.82698269033328,1.2971163781722213,791.0
375739,79.48938575124185,1.324823095854031,770.0
376493,81.37622242532133,1.3562703737553554,754.0
377230,82.41778342768629,1.3736297237947714,737.0
377957,82.68130190936121,1.3780216984893534,727.0
378682,85.12807860077105,1.4188013100128507,725.0
379386,81.29917212471555,1.3549862020785925,704.0
380124,67.31973135132014,1.1219955225220024,738.0
381015,63.46586015863695,1.0577643359772826,891.0
381960,66.18446531494791,1.1030744219157986,945.0
382866,66.12878661871866,1.102146443645311,906.0
383773,61.6077612446732,1.0267960207445532,907.0
384746,62.15200883660192,1.0358668139433653,973.0
385711,66.35828678233638,1.105971446372273,965.0
386615,77.30825645723593,1.288470940953932,904.0
387391,76.83455111571486,1.280575851928581,776.0
388171,72.23502556773721,1.2039170927956202,780.0
389001,74.19579027067633,1.2365965045112721,830.0
389809,75.517240141276,1.2586206690212667,808.0
390603,75.9262493884154,1.2654374898069234,794.0
391393,71.24750240621765,1.1874583734369608,790.0
392235,64.88507387128327,1.081417897854721,842.0
393159,62.82036060840406,1.0470060101400676,924.0
394114,65.43087393055491,1.0905145655092485,955.0
395030,64.8115349973691,1.0801922499561516,916.0
395955,63.73302130755832,1.0622170217926385,925.0
396896,64.85273029035253,1.080878838172542,941.0
397821,68.91229492818944,1.1485382488031572,925.0
398691,69.50469124818704,1.1584115208031174,870.0
399554,69.19510814105001,1.1532518023508336,863.0
400421,68.4695939951187,1.141159899918645,867.0
401297,70.16845321340996,1.1694742202234993,876.0
402152,71.70472491179983,1.1950787485299972,855.0
402988,69.3999408643662,1.15666568107277,836.0
403852,67.78199382573953,1.1296998970956589,864.0
404737,67.40700380577765,1.1234500634296274,885.0
405627,65.19268353779236,1.0865447256298728,890.0
406547,66.3189858539648,1.1053164308994134,920.0
407451,66.49569701189812,1.1082616168649686,904.0
408353,68.29963670568758,1.1383272784281262,902.0
409231,70.23534088788465,1.1705890147980775,878.0
410085,73.35802193895668,1.2226336989826114,854.0
410902,71.55388666661828,1.1925647777769715,817.0
411740,71.43354499985892,1.190559083330982,838.0
412579,72.42245780577196,1.2070409634295325,839.0
413407,69.23703160313502,1.153950526718917,828.0
414273,66.52582012319485,1.108763668719914,866.0
415174,68.06234285595478,1.1343723809325796,901.0
416055,67.05596421791714,1.1175994036319523,881.0
416949,67.74565853808869,1.1290943089681449,894.0
417834,68.63931717873419,1.1439886196455697,885.0
418708,68.30065531337306,1.1383442552228842,874.0
419586,69.08673210539754,1.151445535089959,878.0
420454,74.81033985986184,1.2468389976643641,868.0
421256,74.87219018545167,1.2478698364241945,802.0
422057,73.96900591833696,1.2328167653056161,801.0
422868,75.70640363233049,1.261773393872175,811.0
423660,74.25432529959261,1.2375720883265435,792.0
424468,74.4288214897614,1.24048035816269,808.0
425274,74.17705690657417,1.236284281776236,806.0
426082,73.88380683926572,1.2313967806544286,808.0
426894,73.36120952950667,1.2226868254917778,812.0
427711,75.7663097655496,1.2627718294258266,817.0
428502,74.60349396804332,1.2433915661340553,791.0
429306,74.03738291644581,1.2339563819407635,804.0
430116,68.75672366875094,1.1459453944791822,810.0
430988,66.98969310907226,1.1164948851512044,872.0
431883,66.49469208323669,1.1082448680539447,895.0
432785,66.02324574202957,1.1003874290338262,902.0
433693,67.73655358999841,1.1289425598333067,908.0
434578,71.61013363028228,1.1935022271713713,885.0
435415,72.2148132231292,1.2035802203854866,837.0
436245,74.53363582947175,1.242227263824529,830.0
437050,75.37543466749784,1.2562572444582973,805.0
437846,74.86138682053299,1.2476897803422164,796.0
438647,74.33784175303035,1.2389640292171724,801.0
439454,71.16081926000456,1.1860136543334092,807.0
440297,69.86666834679119,1.1644444724465197,843.0
441155,69.5686820452907,1.1594780340881783,858.0
442017,69.75856157234759,1.1626426928724598,862.0
442877,67.29115362023727,1.1215192270039545,860.0
443768,65.1692730345954,1.0861545505765902,891.0
444688,66.03395687452178,1.1005659479086962,920.0
445596,69.48044439115044,1.158007406519174,908.0
446459,71.72712852603522,1.195452142100587,863.0
447295,70.23145882862403,1.1705243138104005,836.0
448149,69.79384863853345,1.1632308106422242,854.0
449008,71.32079945801006,1.1886799909668342,859.0
449849,70.70587454726675,1.1784312424544459,841.0
450697,72.19200552576324,1.203200092096054,848.0
451528,72.85311788104966,1.2142186313508276,831.0
452351,73.17385931689974,1.219564321948329,823.0
453170,73.21992601128427,1.2203321001880711,819.0
453989,71.753714443105,1.1958952407184167,819.0
454825,71.97391398498445,1.1995652330830742,836.0
455658,71.41252293439756,1.1902087155732926,833.0
456498,70.11189601095566,1.1685316001825943,840.0
457353,69.61497753485204,1.1602496255808674,855.0
458214,71.01319381283544,1.183553230213924,861.0
459058,71.1785455441271,1.1863090924021185,844.0
